Date,AMZN,CAT,DE,EXC,GOOGL,JNJ,JPM,META,PFE,PG
6/6/2019,87.71800232,110.6089706,137.4646606,30.9986515,52.38800049,121.9618454,96.33999634,168.3300018,34.06118011,96.03574371
6/7/2019,90.20149994,111.5681229,139.5479126,30.82585335,53.41849899,123.6304932,95.28382874,173.3500061,34.22865677,97.27889252
6/10/2019,93.03150177,112.7155609,140.5801239,30.59134483,54.13800049,124.0498734,96.31381989,174.8200073,34.34828568,97.23416138
6/11/2019,93.18499756,114.0960312,140.7584076,30.36918259,54.05199814,124.7280197,96.61061096,178.1000061,34.02929306,97.82444
6/12/2019,92.76599884,113.9346695,139.6229553,31.13442421,53.95500183,126.4234161,95.37982178,175.0399933,34.35626221,98.09274292
6/13/2019,93.51499939,113.9973984,142.1941528,30.96163177,54.55049896,125.5579071,95.61553192,177.4700012,33.89370346,99.19280243
6/14/2019,93.48349762,114.0512085,142.1753998,31.35042191,54.31499863,125.0046463,95.85993195,181.3300018,34.10105896,99.45217896
6/17/2019,94.30149841,114.1318893,144.8591919,31.13442421,54.69449997,124.4246292,95.3361969,189.0099945,34.1967659,99.26435089
6/18/2019,95.0684967,116.8300934,149.5605164,30.79499435,55.26200104,125.1295624,96.63678741,188.4700012,34.34828568,98.02120972
6/19/2019,95.4394989,117.0810928,150.0860138,30.85671616,55.2254982,125.3258896,95.93849945,187.4799957,34.6912117,98.75457001
6/20/2019,95.90950012,119.7882919,152.732254,31.00483131,55.65999985,126.8963623,96.18289185,189.5299988,34.77095795,99.93510437
6/21/2019,95.56500244,120.021347,154.1586151,31.10356903,56.26850128,126.7893066,95.52823639,191.1399994,34.82677841,99.45217896
6/24/2019,95.69499969,120.4516449,156.5984344,30.9554615,55.83499908,127.654808,94.84738159,192.6000061,34.89855957,100.4627991
6/25/2019,93.91349792,119.859993,156.0635529,30.26426888,54.37900162,128.7077637,94.06179047,188.8399963,34.89855957,99.9172287
6/26/2019,94.89150238,121.1508331,155.8852539,29.49284935,54.01599884,126.5751419,94.6902771,187.6600037,34.28448486,98.13746643
6/27/2019,95.21399689,121.4645691,155.3761902,29.35090446,53.83150101,125.5400543,95.00450897,189.5,34.63538361,98.18217468
6/28/2019,94.6815033,122.1727448,156.2151947,29.5854187,54.13999939,124.2818909,97.58824158,193,34.5476532,98.0659256
7/1/2019,96.10949707,122.4506607,155.6778564,29.65330505,55,124.3532639,99.22924042,193,34.90653229,98.81717682
7/2/2019,96.71549988,121.7783432,155.6684265,30.13466644,55.63000107,124.9511032,99.33401489,195,35.26541519,99.70259094
7/3/2019,96.94999695,121.5452576,155.8192291,30.25808716,56.1495018,126.8338928,99.17577362,197.1999969,35.40896225,102.0279083
7/5/2019,97.14550018,121.4556198,154.056427,30.36301422,56.63349915,125.4329758,99.76473999,196.3999939,35.02616119,101.1961441
7/8/2019,97.61599731,120.8729401,154.4994965,30.09763718,55.83950043,125.7899094,99.21972656,195.7599945,34.53171158,102.0010681
7/9/2019,99.41500092,120.3799133,153.9904327,30.22724342,56.21450043,126.1824951,99.64168549,199.2100067,34.58752823,100.9815063
7/10/2019,100.8704987,118.9008255,151.5959473,30.4679203,57.04550171,126.0040741,99.35157013,202.7299957,35.13781357,101.7327728
7/11/2019,100.0534973,120.0840988,152.0201874,30.57283783,57.20399857,125.0224991,100.3009796,201.2299957,34.27650833,102.2962112
7/12/2019,100.5500031,124.0283279,155.8946991,30.27661324,57.26699829,119.8381424,101.355835,204.8699951,33.81396103,102.8417664
7/15/2019,101.0494995,125.1757202,156.4886017,30.16553307,57.52550125,120.2039795,100.1251526,203.9100037,34.09309006,103.2799988
7/16/2019,100.4950027,124.6827164,156.6299896,29.86930275,57.67300034,118.2319641,101.1976089,203.8399963,34.1728363,103.6466827
7/17/2019,99.60150146,121.6707535,153.7358856,29.99272919,57.3370018,117.6608887,100.2042694,201.8000031,34.08511353,103.6914063
7/18/2019,98.89499664,120.9177628,153.8867188,30.09147453,57.36199951,117.8482819,100.8020172,200.7799988,34.34031296,103.9128418
7/19/2019,98.22599792,123.0585938,156.1208954,29.35708046,56.57749939,116.2778015,99.80869293,198.3600006,34.10903931,103.5257797
